Name,Description,Length,part_rating,scores,release_status,twins,sample_status,part_results,use,group,author,date,distribution,filename
BBa_K187117,"folA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187118,"folB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187119,"folB, ORF, reverse primer", ,,,Not Released,,No part sequence,Works,No Sequence,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187120,hemE ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187121,hemE ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187122,hemF ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187123,hemF ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187124,hemG ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187125,"nadA, b0750, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187126,hemG ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187127,hemH ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187128,hemH ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187129,hemL ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187130,"nadA, b0750, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187131,hemL ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187132,hisS ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187133,hisS ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187134,holA ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187135,holA ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187136,hpt ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187137,hpt ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187138,infA ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187139,infA ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187140,infC ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187141,infC ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187142,ispA ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187143,ispA ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187144,ispD ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187145,ispD ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187146,ispE ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187147,ispE ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187148,ispF ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187149,ispF ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187150,ispG ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187151,ispG ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187152,ispH ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187153,ispH ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187154,"ptsG, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187156,"ptsG, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187157,"ptsI, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187158,"rpsS, ORF, forward primer ", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187159,"rpsS, ORF, reverse primer ", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187160,"rsgA,ORF,forward primer ", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187161,"ptsI, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187162,"rsgA,ORF,reverse primer ", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187163,"secM, ORF, forward primer ", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187164,"purA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187165,"secM, ORF, reverse primer ", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187166,"purA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187167,"pfkA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187168,"secY,ORF,forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187169,"purB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187170,"secY,ORF,reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187171,"purB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187172,"rplO, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187173,"pgi, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187174,"pgsA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187175,"rplO, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187176,"pitA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187177,"ssb, ORF,forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187178,"ssb, ORF,reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187179,"suhB, ORF,forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187180,"suhB, ORF,reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187181,"plsB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187182,"tadA, ORF,forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187183,"rplP, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187184,"tadA, ORF,reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187185,"tdk, ORF,forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187186,"tdk, ORF,reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187187,"plsC, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187188,"thiK, ORF,forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187189,"thiK, ORF,reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187190,"tmk, ORF,forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187191,"tmk, ORF,reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187192,"rplP, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187193,"pyrG, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187194,"trmD, ORF,forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187195,"prfB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187196,"trmD, ORF,reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187197,"trpS, ORF,forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187198,"pyrG, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187199,"trpS, ORF,reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,uche davidson,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187200,"rplT. ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187201,"ribB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187202,"priA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187203,"ribB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187204,"ribC, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187205,"rplT, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187206,"psd, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187207,"ribC, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187208,"ribF, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187209,"pssA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187210,"ribF, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187211,"rplU, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187212,"pth, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Jennifer Yau,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187213,"rlpB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187214,"rlpB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187215,"rplU, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187216,"rnc, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187217,"rnc, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Anh Dao,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187218,"rplV, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187219,"rplV, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187220,"rplW, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187221,"rplW, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187222,"rplX, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187223,"rplX, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187224,"rpmA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187225,"rpmA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187226,"rpmB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187227,trxB ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187228,"rpmB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187229,trxB ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187230,"rpmC, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187231,ubiA ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187232,ubiA ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187233,"rpmC, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187234,ubiB ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187235,"rpmD, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187236,ubiB ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187237,ubiC ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187238,"rpmD, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Eric Leung,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187239,ubiC ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187240,ubiD ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187241,ubiD ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187242,ubiE ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187243,ubiE ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187244,ubiF ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187245,ubiF ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187246,ubiG ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187247,ubiG ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187248,ubiH ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187249,ubiH ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187250,udk ORF forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187251,udk ORF reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Julia Pon,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187252,"folC, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187253,"folC, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187254,"folD, ORF, forward primer", ,,,Not Released,BBa_K187255,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187255,"folD, ORF, reverse primer", ,,,Not Released,BBa_K187254,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187256,"folE, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187258,"folE, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187259,"folK, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187260,"folK, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187261,"ftsA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187262,"ftsA, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187263,"ftsB, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187264,"ftsB, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187265,"ftsL, ORF, forward", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187266,"ftsL, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187267,"ftsN, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187268,"ftsN, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187269,"ftsQ, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187270,"ftsQ, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-19,,pgroup=Primer&show=1.html.csv
BBa_K187271,"rne ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187272,"rne ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187273,"rnpA ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Zach Wiltshire,2009-10-20,,pgroup=Primer&show=1.html.csv
